date;user;parsed_data
02/05/2019 21:04;techcrunch;{1: {'investors': ['Microsoft', 'Microsoft', 'the Azure Blockchain Workbench', 'Azure Blockchain Services']}, 2: {'investors': ['Azure Active Directory']}, 3: {'investors': ['J.P. Morgan’s', 'Quorum', 'Mark Russinovich', 'Microsoft', 'J.P. Morgan']}, 4: {'investors': ['Microsoft', 'Visual Studio Code', 'Azure Blockchain Service', 'Azure DevOps'], 'series': ['public']}, 5: {'investors': ['Microsoft', 'Azure Functions']}, 6: {'investors': ['Microsoft', 'IBM', 'AWS', 'AWS']}, 7: {}, 8: {}, 9: {'investors': ['Microsoft']}, 10: {}, 11: {}, 0: {'date': '2019-05-02T21:00:34', 'title': 'Microsoft launches a fully managed blockchain service | TechCrunch'}}
02/05/2019 21:03;techcrunch;{1: {'investors': ['Microsoft', 'Microsoft', 'MWC']}, 2: {'investors': ['The Development Edition', 'Unity Pro'], 'funds': ['$3', '$99 ', '$500 ']}, 3: {'investors': ['Microsoft']}, 4: {'investors': ['HoloLens', 'Unity Pro'], 'funds': ['$200']}, 5: {'investors': ['Microsoft', 'HoloLens']}, 6: {'investors': ['Tim McDonough', 'GM', 'Unity Pro', '3D']}, 7: {'investors': ['Microsoft', 'Unreal Engine']}, 8: {}, 0: {'date': '2019-05-02T21:00:21', 'title': 'Microsoft announces the $3,500 HoloLens 2 Development Edition | TechCrunch'}}
02/05/2019 21:02;techcrunch;{1: {'investors': ['Microsoft', 'Microsoft', 'SQL', 'Arm']}, 2: {'investors': ['Julia White', 'SQL', 'SQL', 'SQL']}, 3: {'investors': ['SQL', 'SQL', 'Database Edge'], 'series': ['series d']}, 4: {'investors': ['SQL', 'SQL']}, 5: {'investors': ['SQL']}, 6: {}, 0: {'date': '2019-05-02T21:00:02', 'title': 'Microsoft brings Azure SQL Database to the edge (and Arm) | TechCrunch'}}
02/05/2019 20:26;techcrunch;{1: {'investors': ['Spotify', 'Verge']}, 2: {'investors': ['Verge'], 'series': ['public']}, 3: {}, 4: {'investors': ['dan seifert']}, 5: {}, 6: {}, 7: {}, 8: {}, 9: {}, 10: {'investors': ['Ben Singer', '@benjisinger']}, 11: {}, 12: {'investors': ['sec']}, 13: {'investors': ['@KineticDaisy']}, 14: {}, 15: {'investors': ['NPR', 'NYT']}, 16: {'investors': ['Steve Baril']}, 17: {}, 18: {}, 19: {'investors': ['sydney']}, 20: {}, 21: {'investors': ['Disney', 'NPR', 'BBC']}, 22: {'investors': ['Jaimee Gathers', '@GathersJaimee']}, 23: {}, 24: {}, 25: {}, 26: {'investors': ['Pandora', 'the Podcast Genome Project']}, 27: {}, 28: {'investors': ['The “Daily Drive”', 'Alexa', 'Daily Briefing', 'Amazon', 'Alexa']}, 29: {'investors': ['Echo', 'Alexa', 'Alexa', 'Amazon']}, 30: {'investors': ['Amazon', 'Echo', 'Alexa']}, 31: {'investors': ['Gimlet']}, 32: {'investors': ['Daniel Ek']}, 33: {}, 0: {'date': '2019-05-02T20:23:56', 'title': 'Spotify spotted testing ‘Your Daily Drive,’ a personalized playlist that includes podcasts | TechCrunch'}}
02/05/2019 20:23;techcrunch;{1: {'investors': ['Tumblr', 'The Wall Street Journal']}, 2: {'investors': ['Verizon Media', 'Verizon Media  Group', 'TechCrunch']}, 3: {'investors': ['Tumblr', 'Yahoo', 'Verizon', 'Yahoo', 'Tumblr', 'Verizon Media Group'], 'funds': ['$1 billion']}, 4: {'investors': ['Tumblr', 'Yahoo', 'Verizon', 'Yahoo', 'Verizon']}, 5: {'investors': ['Tumblr']}, 6: {'investors': ['Tumblr', 'Tumblr', 'CTO']}, 7: {'investors': ['SensorTower‘s', 'Tumblr']}, 0: {'date': '2019-05-02T20:21:04', 'title': 'Verizon reportedly seeking to sell Tumblr | TechCrunch'}}
02/05/2019 20:22;techcrunch;{1: {}, 2: {'investors': ['The Alaska Canada Overland Network', 'MTA']}, 3: {}, 4: {'investors': ['MTA', 'Michael Burke', 'TechCrunch', 'Terabit']}, 5: {}, 6: {}, 7: {}, 8: {'investors': ['Burke', 'Haines Junction']}, 9: {}, 10: {'investors': ['MTA']}, 11: {'investors': ['Nunavut']}, 12: {'investors': ['Burke']}, 13: {}, 14: {'investors': ['Burke']}, 0: {'date': '2019-05-02T20:21:01', 'title': 'Brand new fiber link from Alaska to lower 48 will carry 100 terabits over the Yukon | TechCrunch'}}
02/05/2019 20:00;techcrunch;{1: {'investors': ['Jesse Jackson']}, 2: {'investors': ['Latinx', 'Google', 'Microsoft', 'Facebook', 'Twitter']}, 3: {}, 4: {'series': ['public']}, 5: {'investors': ['ACT']}, 6: {}, 7: {}, 8: {}, 9: {}, 10: {'investors': ['the City College of New York', 'Facebook'], 'funds': ['$1 million']}, 11: {'investors': ['Intel', 'Google', 'Intel', 'Howard University', 'Google', 'Howard', 'Google', 'Howard'], 'funds': ['$300 million', '$4.5 million']}, 12: {'investors': ['Ada Lovelace']}, 13: {}, 14: {}, 0: {'date': '2019-05-02T20:00:04', 'title': 'Solving tech’s stubborn diversity gaps | TechCrunch'}}
02/05/2019 19:57;techcrunch;
02/05/2019 19:43;techcrunch;{1: {}, 2: {}, 3: {}, 4: {}, 5: {'investors': ['Rapid Read', 'List Builder']}, 6: {}, 7: {}, 8: {}, 9: {'investors': ['Extra Crunch']}, 10: {}, 11: {}, 12: {}, 13: {}, 14: {'investors': ['Extra Crunch']}, 15: {'series': ['public']}, 16: {'investors': ['AWS']}, 17: {'investors': ['AWS', 'TechCrunch']}, 18: {}, 19: {'investors': ['Extra Crunch'], 'funds': ['$50']}, 20: {}, 21: {'investors': ['Extra Crunch', 'TechCrunch', 'AWS', 'Brex', 'Zendesk'], 'series': ['series o']}, 22: {}, 23: {}, 0: {'date': '', 'title': 'Extra Crunch Membership | TechCrunch'}}
02/05/2019 19:15;techcrunch;{1: {'investors': ['Facebook', 'Extra Crunch', 'TechCrunch', 'Josh Constine', 'Frederic Lardinois', 'Facebook']}, 2: {'investors': ['Josh', 'Frederic'], 'series': ['series o']}, 3: {'investors': ['Facebook', 'Facebook']}, 4: {'investors': ['Groups', 'Facebook'], 'series': ['series o']}, 5: {}, 6: {'investors': ['Justin Sullivan']}, 7: {'investors': ['WhatsApp', 'Josh', 'Frederic', 'Facebook', 'WhatsApp', 'VR', 'Facebook’s Ax', 'BoTorch']}, 8: {'investors': ['Extra Crunch', 'Learn']}, 9: {}, 0: {'date': '2019-05-02T18:17:39', 'title': 'Takeaways from F8 and Facebook’s next phase | TechCrunch'}}
02/05/2019 18:52;techcrunch;{1: {'investors': ['Facebook', 'Facebook', 'Milo Yiannopoulos', 'Paul Joseph Watson', 'Laura Loomer', 'Paul Nehlen', 'Louis Farrakhan', 'Alex Jones', 'Infowars']}, 2: {}, 3: {'investors': ['Farrakhan', 'the Nation of Islam', 'Nehlen', 'Paul Ryan']}, 4: {}, 5: {}, 6: {}, 7: {'investors': ['Facebook', 'Facebook']}, 8: {'investors': ['Instagram', 'Yiannopoulos', 'Facebook', 'Paul Watson', 'Watson']}, 9: {'investors': ['Jones', 'Facebook', 'Jones']}, 10: {'investors': ['Alex Jones']}, 11: {}, 0: {'date': '2019-05-02T18:50:20', 'title': 'Facebook bans a fresh batch of mostly far-right figures | TechCrunch'}}
02/05/2019 18:51;techcrunch;
02/05/2019 18:13;techcrunch;
02/05/2019 17:25;techcrunch;{1: {'investors': ['SpaceX’s', 'SpaceX', 'SpaceX', 'Hans Koenigsmann']}, 2: {'investors': ['CNBC', 'Koenigsmann', 'SuperDraco']}, 3: {'investors': ['SuperDraco']}, 4: {}, 5: {}, 6: {'investors': ['— SpaceX (@SpaceX)']}, 7: {}, 8: {'investors': ['NASA', 'NASA']}, 9: {'investors': ['Koenigsmann']}, 0: {'date': '2019-05-02T17:25:03', 'title': 'SpaceX confirms its Dragon crew capsule exploded in testing | TechCrunch'}}
02/05/2019 17:25;techcrunch;{1: {'series': ['public', 'public']}, 2: {'investors': ['Nasdaq'], 'funds': ['$3.52 billion']}, 3: {'investors': ['MarketWatch'], 'funds': ['$46 ', '$63.43 ', '$55 ']}, 4: {'funds': ['$25 '], 'series': ['public']}, 5: {'funds': ['$240 million', '$1.5 billion']}, 6: {'investors': ['Beyond Meat', 'Bruce Friedrich', 'the Good Food Institute'], 'series': ['public']}, 7: {'investors': ['Beyond Meat'], 'funds': ['$29.9 million', '$87.9 million']}, 8: {}, 9: {}, 10: {'investors': ['Burger King', 'Burger King', 'Memphis Meat', 'Sustainable Bioproducts']}, 11: {'investors': ['Beyond Meat', 'WhiteWave Foods', 'Danone'], 'funds': ['$12.5 billion'], 'series': ['public']}, 12: {'investors': ['Beyond Meat', 'Friedrich']}, 0: {'date': '2019-05-02T17:23:57', 'title': 'Beyond Meat rockets in early trading on Nasdaq, reaching a valuation of over $3 billion | TechCrunch'}}
02/05/2019 17:23;techcrunch;{1: {}, 2: {}, 3: {}, 4: {}, 5: {}, 6: {}, 7: {'investors': ['Drift', 'EMEA']}, 8: {}, 0: {'date': '2019-05-02T16:05:19', 'title': '3 key secrets to building extraordinary teams | TechCrunch'}}
02/05/2019 17:01;techcrunch;
02/05/2019 17:01;techcrunch;
02/05/2019 16:30;techcrunch;{1: {'investors': ['TechCrunch']}, 2: {}, 3: {'investors': ['Facebook', 'Facebook']}, 4: {'investors': ['Facebook', 'Mark Zuckerberg']}, 5: {}, 6: {'series': ['public']}, 7: {}, 8: {}, 9: {}, 10: {}, 11: {'investors': ['Bond Mobility']}, 12: {}, 13: {'investors': ['Google', 'Google']}, 14: {}, 15: {'investors': ['Acast Access']}, 16: {'investors': ['Niantic']}, 17: {'investors': ['Greg Kumparak', 'Extra Crunch']}, 18: {}, 0: {'date': '2019-05-02T16:29:26', 'title': 'Daily Crunch: Facebook shows off an aspirational redesign | TechCrunch'}}
02/05/2019 16:00;techcrunch;
02/05/2019 15:01;techcrunch;{1: {'investors': ['Uber'], 'series': ['public']}, 2: {'investors': ['Masabi', 'Uber Head', 'Transit', 'David Reich', 'RTD', 'Masabi', 'Uber', 'Uber'], 'series': ['public', 'public']}, 3: {}, 4: {'investors': ['Uber', 'Uber', 'Reich', 'TechCrunch']}, 5: {'investors': ['Uber', 'Masabi', 'MTA', 'Thames Clippers', 'MBTA', 'Uber']}, 6: {'investors': ['Masabi', 'Brian Zanghi'], 'series': ['public']}, 7: {'investors': ['PayPal']}, 8: {}, 0: {'date': '2019-05-02T15:00:50', 'title': 'Uber now lets you buy transit tickets in Denver | TechCrunch'}}
02/05/2019 15:00;techcrunch;{1: {'investors': ['Carnegie Mellon']}, 2: {}, 3: {}, 4: {'investors': ['Lea Albaugh']}, 5: {}, 0: {'date': '2019-05-02T14:58:59', 'title': 'CMU uses knitting machines to make soft robots that hug | TechCrunch'}}
02/05/2019 14:32;techcrunch;{1: {'investors': ['Google', 'Google', 'Google', 'Sundar Pichai']}, 2: {'investors': ['Android', 'Android']}, 3: {}, 4: {}, 5: {'investors': ['Quiche', 'dessert']}, 6: {'investors': ['Android']}, 7: {'investors': ['Bubbles']}, 8: {}, 9: {}, 10: {'investors': ['Galaxy Fold', 'Google', 'Android']}, 11: {'investors': ['Fold', 'Huawei', 'Motorola', 'Xiaomi', 'TCL', 'Android']}, 12: {'investors': ['Pixel']}, 13: {}, 14: {'investors': ['Sundar Pichai', 'the Pixel Lite']}, 15: {'investors': ['jack'], 'funds': ['$500 ']}, 16: {'investors': ['Google', 'Android', 'HTC']}, 17: {}, 18: {}, 19: {'investors': ['Stadia', 'GDC', 'Google', 'Apple']}, 20: {'investors': ['Pichai', 'Alphabet']}, 21: {}, 22: {}, 23: {'investors': ['Google', 'Alexa', 'the Home Mini']}, 24: {'investors': ['Google', 'Max', 'Google Home', 'Nest']}, 25: {}, 26: {'investors': ['Wear OS', 'Android Automotive']}, 27: {}, 0: {'date': '2019-05-02T14:32:12', 'title': 'What to expect from Google I/O 2019 | TechCrunch'}}
02/05/2019 14:31;techcrunch;{1: {'investors': ['Invert Robotics'], 'series': ['series o']}, 2: {'investors': ['Gecko Robotics']}, 3: {'investors': ['Invert', 'Finistere Ventures', 'Yamaha Motor Ventures & Laboratory', 'the Securities and Exchange Commission'], 'funds': ['$8.8 million', '$9 million']}, 4: {'investors': ['Finistere Ventures', 'Finistere Ventures', 'Arama Kukutai']}, 5: {'investors': ['Invert Robotics', 'Kukutai']}, 6: {}, 7: {'investors': ['Founders Fund', 'Founders Fund', 'Trae Stephens', 'TechCrunch', 'Gecko']}, 8: {}, 9: {'investors': ['Invert Robotics', 'Gecko', 'Invert Robotics']}, 10: {'investors': ['Neil Fletcher']}, 11: {'investors': ['Dow Chemical', 'BASF', 'Fletcher', 'Dow Chemical', 'BASF']}, 12: {'investors': ['Yamaha']}, 13: {'investors': ['Yamaha', 'Invert Robotics’', 'Craig Boshier', 'Yamaha Motor Ventures', 'Invert Robotics']}, 14: {'investors': ['Mark Cuban', 'Founders Fund', 'The Westly Group', 'Justin Kan', 'Y Combinator']}, 15: {}, 16: {}, 17: {'investors': ['Gecko Robotics']}, 18: {}, 19: {}, 0: {'date': '2019-05-02T14:30:28', 'title': 'Inspection robots are climbing the walls to monitor safety conditions in hazardous locations | TechCrunch'}}
02/05/2019 14:26;techcrunch;{1: {'investors': ['Tinder']}, 2: {}, 3: {'investors': ['AEG Worldwide', 'Live Nation']}, 4: {'investors': ['Governors Ball', 'Firefly', 'Faster Horses', 'EDC Orlando']}, 5: {}, 6: {'investors': ['Hangout Fest', 'app']}, 7: {'investors': ['Festival Mode']}, 8: {'investors': ['Hinge']}, 9: {'investors': ['Jenny Campbell']}, 10: {'investors': ['Festival Mode']}, 11: {'investors': ['Spring Break', 'Tinder', 'Tinder U']}, 12: {'investors': ['Match', 'Match', 'Group', 'Mandy Ginsberg', 'Tinder U']}, 0: {'date': '2019-05-02T14:13:53', 'title': 'Tinder launches ‘Festival Mode’ to connect music festival goers with profile badges | TechCrunch'}}
02/05/2019 14:25;techcrunch;
02/05/2019 14:00;techcrunch;
02/05/2019 13:01;techcrunch;{1: {'investors': ['Mosaic', 'Matt Davis', 'Sam McIntire']}, 2: {'investors': ['Munchery', 'Blue Apron', 'Munchery'], 'series': ['public']}, 3: {'investors': ['Mosaic']}, 4: {'investors': ['Davis', 'TechCrunch']}, 5: {'investors': ['Davis']}, 6: {'investors': ['Frozen', 'Davis']}, 7: {'funds': ['$8.99 ', '$12.49 ', '$12.49 ', '$8.99 ']}, 8: {'investors': ['Mosaic']}, 9: {'investors': ['Frozen', 'McIntire']}, 10: {'investors': ['Mosaic', 'Mosaic'], 'series': ['seed']}, 0: {'date': '2019-05-02T13:00:42', 'title': 'Frozen food gets its turn in the meal delivery game | TechCrunch'}}
02/05/2019 12:35;techcrunch;{1: {'investors': ['Uyghur']}, 2: {'investors': ['Integrated Joint Operations Platform', 'IJOP', 'IJOP', 'Uyghur']}, 3: {'investors': ['VPN', 'WhatsApp', 'Signal', 'Telegram']}, 4: {}, 5: {}, 6: {}, 7: {'investors': ['Human Rights Watch', 'Human Rights Watch', 'Maya Wang']}, 8: {}, 9: {'investors': ['Human Rights Watch']}, 10: {'investors': ['the U.S. Global Magnitsky Act', 'Wang']}, 0: {'date': '2019-05-02T12:33:49', 'title': 'Details emerge of China’s ‘Big Brother’ surveillance app targeting Muslims | TechCrunch'}}
02/05/2019 12:06;techcrunch;
02/05/2019 12:02;techcrunch;
02/05/2019 11:59;techcrunch;{1: {'investors': ['Tesla', 'EV'], 'funds': ['$1.55 billion']}, 2: {'investors': ['Tesla'], 'funds': ['$1.35 billion', '$202.5 million']}, 3: {'investors': ['Tesla', 'Elon Musk'], 'funds': ['$10 million']}, 4: {'investors': ['Tesla', 'Yahoo Finance']}, 5: {}, 6: {}, 7: {'investors': ['Tesla']}, 8: {'funds': ['$139 million']}, 9: {'funds': ['$1.5 billion', '$2.2 billion', '$188 million', '$920 million']}, 0: {'date': '2019-05-02T11:58:07', 'title': 'Tesla is raising up to $1.5 billion through convertible note and share sale | TechCrunch'}}
02/05/2019 11:54;techcrunch;{1: {'investors': ['the General Data Protection Regulation', 'TechCrunch']}, 2: {'investors': ['The Irish Data Protection Commission', 'WhatsApp', 'Instagram', 'Apple', 'Twitter', 'LinkedIn']}, 3: {'investors': ['Quantcast', 'DPC']}, 4: {'investors': ['GDPR', 'the Data Protection Commission', 'Privacy International', 'the Data Protection Action', 'Quantcast International Limited']}, 5: {'investors': ['Quantcast', 'Quantcast']}, 6: {'investors': ['Privacy International', 'Privacy International', 'DPC']}, 7: {'investors': ['Quantcast']}, 8: {'investors': ['adtech data', 'Tapad', 'Privacy International', 'GDPR']}, 9: {'investors': ['Quantcast']}, 10: {'investors': ['DPC', 'Graham Doyle']}, 11: {'investors': ['Facebook', 'Facebook']}, 12: {'investors': ['Quantcast', 'DPC', 'adtech']}, 13: {'investors': ['Quantcast', 'Privacy International', 'EU']}, 14: {'investors': ['Quantcast', 'Quantcast']}, 15: {'investors': ['Privacy International (@privacyint']}, 16: {}, 17: {'investors': ['Quantcast']}, 18: {'investors': ['Quantcast', 'b2b', 'GDPR']}, 19: {}, 20: {}, 21: {}, 22: {'investors': ['DPC', 'Privacy International', 'Quantcast', 'GDPR', 'GDPR']}, 23: {}, 24: {'investors': ['EU']}, 25: {'investors': ['Privacy International', 'Quantcast']}, 0: {'date': '2019-05-02T11:53:35', 'title': 'Adtech veteran Quantcast is latest tech giant to face GDPR privacy probe | TechCrunch'}}
02/05/2019 10:32;techcrunch;{1: {'investors': ['Kovacs-Johnson', 'Flume Health']}, 2: {'investors': ['Kovacs-Johnson']}, 3: {}, 4: {'investors': ['MakerBot']}, 5: {}, 6: {'investors': ['Collective Health', 'Limelight Health'], 'funds': ['$230 million']}, 7: {'investors': ['Apostrophe', 'Eden Health']}, 8: {}, 9: {}, 10: {}, 11: {}, 12: {'investors': ['Kovacs-Johnson']}, 13: {}, 14: {'investors': ['Flume', 'the Society of Professional Benefit Administrators', 'Kevin Schlotman']}, 15: {'investors': ['SPBA', 'Schlotman']}, 16: {'investors': ['Flume']}, 17: {'investors': ['Primary Venture Partners', 'Accomplice', 'Founder Collective']}, 18: {}, 19: {'investors': ['Accomplice', 'TJ Mahoney', 'Accomplice']}, 20: {'investors': ['Collective Health'], 'funds': ['$300 million']}, 0: {'date': '2019-05-02T10:30:32', 'title': 'Flume Health is an insurance administrator cutting costs by pre-approving prices and paying on-demand | TechCrunch'}}
02/05/2019 09:59;techcrunch;{1: {'investors': ['FreightHub', 'Rider Global', 'Maersk Growth', 'A.P. Moller-Maersk'], 'funds': ['$30 million'], 'series': ['Series B']}, 2: {'investors': ['GFC', 'Cherry Ventures', 'Unbound', 'Shravin Mittal']}, 3: {'investors': ['FreightHub']}, 4: {}, 5: {'investors': ['FreightHub', 'IATA']}, 6: {'investors': ['FreightHub', 'FreightHub', 'Michael Wax']}, 7: {'investors': ['Miele', 'Viessmann', 'FreightHub']}, 8: {'investors': ['FreightHub', 'FreightHub', 'Ferry Heilemann']}, 0: {'date': '2019-05-02T09:57:55', 'title': 'FreightHub, the European digital freight forwarder, collects $30M Series B | TechCrunch'}}
02/05/2019 09:01;techcrunch;{1: {'investors': ['VivaTech', 'VivaTech 2019']}, 2: {'investors': ['VivaTech']}, 3: {}, 4: {'investors': ['TechCrunch']}, 5: {'investors': ['TechCrunch'], 'funds': ['€5000']}, 6: {'investors': ['TechCrunch'], 'funds': ['€5000 ']}, 7: {}, 8: {'investors': ['Galeries Lafayette', 'a Galeries Lafayette', 'BHV', 'the Lafayette Plug & Play']}, 9: {'investors': ['VivaTech 2019', 'Dépêche']}, 0: {'date': '2019-05-02T09:00:48', 'title': 'Check out the latest challenge of the TC Hackathon at VivaTech 2019 | TechCrunch'}}
02/05/2019 09:00;techcrunch;{1: {'funds': ['$4.5 million']}, 2: {'investors': ['VentureFriends', 'VentureFriends', 'the European Bank for Reconstruction and Development'], 'funds': ['$6.3 million']}, 3: {'investors': ['TransferWise', 'Victor Trokoudes', 'Alex Michael', 'Plum']}, 4: {'investors': ['Cleo', 'Chip', 'PFM']}, 5: {'investors': ['Plum’s', 'Plum']}, 6: {'investors': ['ISA']}, 7: {'investors': ['Plum']}, 8: {'investors': ['Plum']}, 9: {'investors': ['Facebook Messenger', 'Plum', 'Android']}, 0: {'date': '2019-05-02T09:00:11', 'title': 'Plum, the money management chatbot, raises another $4.5M and lands on iOS | TechCrunch'}}
02/05/2019 08:46;techcrunch;{1: {'investors': ['the New York Stock Exchange']}, 2: {'investors': ['SEC', 'NYSE'], 'funds': ['$46']}, 3: {'investors': ['Jumia'], 'funds': ['$200 million'], 'series': ['public']}, 4: {'investors': ['Goldman Sachs', 'MTN'], 'funds': ['$1 billion']}, 5: {'investors': ['Jumia']}, 6: {'investors': ['Jumia']}, 7: {'investors': ['Amazon', 'Amazon', 'Jumia Group', 'Jeremy Hodara', 'Sacha Poignonnec']}, 8: {'investors': ['Jumia co-founders', 'ECART Internet Services', 'Jumia', 'Juliet Anammah']}, 9: {'investors': ['VC', 'Jumia'], 'funds': ['€139 '], 'series': ['IPO']}, 10: {'investors': ['Jumia', 'NYSE']}, 11: {}, 12: {'investors': ['MallforAfrica.com', 'Africa eShop'], 'series': ['IPO']}, 13: {'investors': ['Neiman Marcus', 'Carters']}, 14: {'investors': ['Africa eShop']}, 15: {}, 16: {'investors': ['Africa eShop', 'MallforAfrica.com', 'Link Commerce']}, 17: {}, 18: {'investors': ['MallforAfrica']}, 19: {'investors': ['Africa eShop']}, 20: {'investors': ['DHL', 'MallforAfrica', 'MallforAfrica', 'Link Commerce']}, 21: {}, 22: {'investors': ['Africinvest', 'Cathay Innovation', 'the Cathay Africinvest Innovation Fund'], 'funds': ['$100 million', '$168 million']}, 23: {'investors': ['Denis Barrier', 'TechCrunch'], 'series': ['Series A']}, 24: {'investors': ['Cathay Innovation', 'AfricInvest']}, 25: {}, 26: {'investors': ['Africinvest']}, 27: {'investors': ['Zipline', 'UAV manufacturer and logistics services']}, 28: {'investors': ['Zipline', 'TechCrunch', 'Keller Rinaudo']}, 29: {}, 30: {'investors': ['Zipline', 'Zipline', 'Zipline']}, 31: {'investors': ['Merck KGaa', 'Startup Battlefield Africa', 'ConnectMed', 'Katapult Accelerator'], 'series': ['seed']}, 32: {'investors': ['Merck KGaa', 'Merck', 'ConnectMed', 'Merck', 'ConnectMed', 'Merck', 'ConnectMed']}, 33: {}, 34: {}, 0: {'date': '2019-05-02T08:45:19', 'title': 'Africa Roundup: Jumia’s IPO, DHL launches Africa e-Shop, Cathay’s $168M VC fund, ConnectMed acquired | TechCrunch'}}
02/05/2019 08:01;techcrunch;{1: {'investors': ['Disrupt Berlin', 'Disrupt Berlin', 'European Union']}, 2: {'funds': ['€200 ']}, 3: {'investors': ['ROI', 'Legacy'], 'funds': ['$50']}, 4: {'investors': ['Startup Alley', 'Disrupt', 'Startup Alley']}, 5: {'investors': ['demos', 'Q&A Sessions', 'Frank Salzgeber', 'the European Space Agency', 'Lizzie Chapman', 'ZestMoney', 'Rafal Modrzewski']}, 6: {'funds': ['€200 ']}, 0: {'date': '2019-05-02T08:00:53', 'title': 'Sign up for our mailing list and save €200 off passes to Disrupt Berlin 2019 | TechCrunch'}}
02/05/2019 05:51;techcrunch;{1: {'investors': ['LG', 'Facebook']}, 2: {'investors': ['LG Mobile'], 'funds': ['$1.34 billion']}, 3: {'investors': ['LG'], 'funds': ['$3.26 billion']}, 4: {}, 5: {}, 6: {'investors': ['Brian Kwon', 'Home Entertainment']}, 7: {'funds': ['$181.05 million']}, 8: {'investors': ['LG Mobile’s'], 'funds': ['$289.8 million', '$126.85 million']}, 9: {'investors': ['G7', 'LG', 'Kwon']}, 10: {'investors': ['LG Mobile']}, 11: {'investors': ['LG'], 'funds': ['$801.25 million', '$647.3 million', '$308.27 million']}, 0: {'date': '2019-05-02T05:49:46', 'title': 'Once a major name in smartphones, LG Mobile is now irrelevant — and still losing money | TechCrunch'}}
02/05/2019 04:02;techcrunch;{1: {'investors': ['Acast']}, 2: {'investors': ['RSS', 'Substack', 'TechCrunch', 'Extra Crunch']}, 3: {}, 4: {'investors': ['Acast', 'Access']}, 5: {'investors': ['Johan Billgren'], 'series': ['public']}, 6: {}, 7: {}, 8: {'investors': ['Billgren', 'Acast']}, 9: {'investors': ['Acast Access', 'the Financial Times', 'Billgren', 'Acast', 'Acast']}, 10: {'series': ['public']}, 11: {}, 12: {}, 0: {'date': '2019-05-02T04:00:58', 'title': 'Acast launches Acast Access to make paywalled podcasts available on any player | TechCrunch'}}
30/04/2019 23:32;techcrunch;
30/04/2019 23:08;techcrunch;
30/04/2019 23:00;techcrunch;{1: {'investors': ['Rappi']}, 2: {'investors': ['SoftBank', 'SoftBank'], 'funds': ['$1 billion']}, 3: {'investors': ['SoftBank', 'Innovation Fund']}, 4: {'investors': ['VC', 'PitchBook'], 'funds': ['$2.5 billion', '$1 billion']}, 5: {'investors': ['SoftBank', 'Rappi', 'the Innovation Fund', 'the SoftBank Group', 'Vision Fund', 'Jeffrey Housenbold', 'SoftBank', 'Rappi'], 'funds': ['$500 million']}, 6: {'investors': ['SoftBank', 'Rappi co-founder', 'Sebastian Mejia']}, 7: {'investors': ['Y Combinator', 'DST Global', 'Sequoia Capital', 'Mejia', 'Simón Borrero', 'Felipe Villamarin', 'Rappi', 'Andreessen Horowitz', 'Sequoia Capital']}, 8: {'investors': ['Rappi'], 'funds': ['$1.2 billion', '$200 million']}, 9: {'investors': ['Rappi', 'Nubank'], 'funds': ['$180 million']}, 10: {}, 11: {'investors': ['Nubank', 'Tencent']}, 12: {}, 0: {'date': '2019-04-30T22:58:59', 'title': 'SoftBank makes a huge bet on Latin America | TechCrunch'}}
30/04/2019 22:47;techcrunch;{1: {'investors': ['YouTube', 'Susan Wojcicki']}, 2: {}, 3: {}, 4: {}, 5: {}, 6: {}, 7: {'investors': ['Alphabet']}, 8: {'investors': ['the white supremacist']}, 9: {}, 10: {}, 11: {'investors': ['Wojcicki']}, 12: {}, 13: {'investors': ['Christchurch']}, 14: {'investors': ['Wojcicki']}, 15: {}, 16: {}, 17: {}, 18: {}, 19: {}, 20: {'investors': ['Copyright', 'Wojcicki']}, 21: {'investors': ['Wojcicki']}, 22: {}, 23: {}, 24: {'series': ['public']}, 25: {}, 0: {'date': '2019-04-30T22:45:45', 'title': 'YouTube sets a goal of having half of trending videos coming from its own site | TechCrunch'}}
